6,1,62830,Council Rates,0,31,,0.0,2015-11-20 22:52:29 UTC,2015-12-01 20:45:39 UTC
6,0,62840,Mortgage expenses,0,31,,0.0,2015-11-20 22:52:29 UTC,2015-12-01 20:45:39 UTC
6,1,62850,Water Expenses,0,31,,0.0,2015-11-20 22:52:29 UTC,2015-12-01 20:45:39 UTC
6,1,62860,Stationery,0,31,,0.0,2015-11-20 22:52:30 UTC,2015-12-01 20:45:39 UTC
6,1,62870,Waste Removal,0,31,,0.0,2015-11-20 22:52:30 UTC,2015-12-01 20:45:39 UTC
6,1,62880,Telephone Expenses,0,31,,0.0,2015-11-20 22:52:30 UTC,2015-12-01 20:45:40 UTC
6,,63200,Insurance,1,31,0.0,0.0,2015-11-20 22:52:30 UTC,2015-12-01 22:37:31 UTC
6,,63600,Interest,1,31,0.0,280.0,2015-11-20 22:52:30 UTC,2016-01-08 12:52:52 UTC
6,,64000,Legal and accounting,1,31,1678.54,648.0,2015-11-20 22:52:30 UTC,2016-01-08 14:29:32 UTC
6,1,64010,Accounting/Bookeeping Fees,0,31,,0.0,2015-11-20 22:52:31 UTC,2015-12-01 20:45:40 UTC
6,,64400,Motor vehicle,1,31,4901.19,89.65,2015-11-20 22:52:31 UTC,2016-01-08 14:29:32 UTC
6,1,64410,Parking Expenses,0,31,,,2015-11-20 22:52:31 UTC,2015-12-01 20:45:40 UTC
6,1,64420,Tolls Expenses,0,31,,,2015-11-20 22:52:31 UTC,2015-12-01 20:45:40 UTC
6,1,64430,Motor Vehicle Registration,0,31,,,2015-11-20 22:52:31 UTC,2015-12-01 20:45:40 UTC
6,1,64440,Motor Vehicle Insurance,0,31,,,2015-11-20 22:52:31 UTC,2015-12-01 20:45:41 UTC
6,1,64450,Motor Vehicle Fuel/Oil,0,31,,540.0,2015-11-20 22:52:32 UTC,2015-12-01 20:45:41 UTC
6,1,64460,Motor Vehicle Maintenance,0,31,,0.0,2015-11-20 22:52:32 UTC,2015-12-01 20:45:41 UTC
6,,64800,Power,1,31,262.84,0.0,2015-11-20 22:52:32 UTC,2016-01-08 14:29:32 UTC
6,1,64810,Electricity Expenses,0,31,,0.0,2015-11-20 22:52:32 UTC,2015-12-01 20:45:41 UTC
6,1,64820,Gas Expenses,0,31,,0.0,2015-11-20 22:52:32 UTC,2015-12-01 20:45:41 UTC
6,,65200,Rent and rates,1,31,0.0,0.0,2015-11-20 22:52:32 UTC,2015-12-01 22:37:33 UTC
6,0,65210,Rent expenses,0,31,,0.0,2015-11-20 22:52:33 UTC,2015-12-01 20:45:42 UTC
