6,1,64440,Motor Vehicle Insurance,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64450,Motor Vehicle Fuel/Oil,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64460,Motor Vehicle Maintenance,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,64800,Power,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64810,Electricity Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,64820,Gas Expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,65200,Rent and rates,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,0,65210,Rent expenses,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,65600,Repairs and maintenance,1,4,,,2016-02-13 08:36:45 UTC,2016-02-13 08:36:45 UTC
6,,66400,Contractors,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,66410,Payment to contractors,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,66800,Travel and accommodation,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,67200,Other expenses,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,67210,Materials,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,1,67220,Tools,0,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
6,,68000,Salary and wages,1,4,,,2016-02-13 08:36:44 UTC,2016-02-13 08:36:44 UTC
